ShowID;"Show name";"Model ID";"Model Name";Collection;"Release date";Set
a1141;"Color Me Bad";737;"Miss Ruth";"iStripper Classic";2012-08-17;http://g.isbnrs.com/a1141.zip
a1140;"Racing Curves";737;"Miss Ruth";"iStripper Classic";2012-09-28;http://g.isbnrs.com/a1140.zip
a1139;"Midnight Stroll";737;"Miss Ruth";"iStripper Classic";2012-08-31;http://g.isbnrs.com/a1139.zip
a1138;"Naughty Peek";322;Zara;"iStripper Classic";2012-08-17;http://g.isbnrs.com/a1138.zip
a1137;"Stunning In Satin";322;Zara;"iStripper Classic";2012-06-22;http://g.isbnrs.com/a1137.zip
a1136;"Pink Shirt Flirt";322;Zara;"iStripper Classic";2012-08-31;http://g.isbnrs.com/a1136.zip
a1135;"Surfs Up";322;Zara;"iStripper Classic";2012-07-20;http://g.isbnrs.com/a1135.zip
a1134;"Who Me?";322;Zara;"iStripper Classic";2012-08-03;http://g.isbnrs.com/a1134.zip
a1133;"Good Cop";322;Zara;"iStripper Classic";2012-07-06;http://g.isbnrs.com/a1133.zip
a1132;Racer;746;Alina;"iStripper Classic";2012-06-29;http://g.isbnrs.com/a1132.zip
a1131;"Frills And Thrills";746;Alina;"iStripper Classic";2012-06-15;http://g.isbnrs.com/a1131.zip
a1130;"Sheer Joy";746;Alina;"iStripper Classic";2012-08-24;http://g.isbnrs.com/a1130.zip
a1128;"Open Your Heart";746;Alina;"iStripper Classic";2012-07-13;http://g.isbnrs.com/a1128.zip
a1127;"Home Alone";746;Alina;"iStripper Classic";2012-07-27;http://g.isbnrs.com/a1127.zip
a1126;"Rock The House";736;Goldie;"iStripper Classic";2012-07-20;http://g.isbnrs.com/a1126.zip
a1125;"Pink Pop";736;Goldie;"iStripper Classic";2012-08-10;http://g.isbnrs.com/a1125.zip
a1124;Hayride;736;Goldie;"iStripper Classic";2012-07-27;http://g.isbnrs.com/a1124.zip
a1123;"Guilty pleasure";736;Goldie;"iStripper Classic";2012-07-06;http://g.isbnrs.com/a1123.zip
a1122;"Bee my lover";736;Goldie;"iStripper Classic";2012-08-24;http://g.isbnrs.com/a1122.zip
a1121;"Golden Dream";736;Goldie;"iStripper Classic";2012-06-22;http://g.isbnrs.com/a1121.zip
a1120;"Sexy Chic";735;Liza;"iStripper Classic";2012-07-06;http://g.isbnrs.com/a1120.zip
a1119;Executive;735;Liza;"iStripper Classic";2012-08-03;http://g.isbnrs.com/a1119.zip
a1118;"Naughty Nautical";735;Liza;"iStripper Classic";2012-06-22;http://g.isbnrs.com/a1118.zip
a1117;"Sassy Siren";735;Liza;"iStripper Classic";2012-06-08;http://g.isbnrs.com/a1117.zip
a1116;"Vintage Vixen";735;Liza;"iStripper Classic";2012-05-25;http://g.isbnrs.com/a1116.zip
a1115;"Roll In The Hay";735;Liza;"iStripper Classic";2012-07-20;http://g.isbnrs.com/a1115.zip
a1114;"Shall We Dance";734;"Bettina Di Capri";"iStripper Classic";2012-06-29;http://g.isbnrs.com/a1114.zip
a1113;"Sexy Square Dance";734;"Bettina Di Capri";"iStripper Classic";2012-05-18;http://g.isbnrs.com/a1113.zip
a1112;"Sexy Professor";734;"Bettina Di Capri";"iStripper Classic";2012-06-15;http://g.isbnrs.com/a1112.zip
a1111;"Naughty Nightie";734;"Bettina Di Capri";"iStripper Classic";2012-06-01;http://g.isbnrs.com/a1111.zip
a1110;"Fitness Fun";734;"Bettina Di Capri";"iStripper Classic";2012-07-13;http://g.isbnrs.com/a1110.zip
a1109;"Beautiful In Black";733;Gracy-Ann;"iStripper ";2012-05-25;http://g.isbnrs.com/a1109.zip
a1108;Onyx;733;Gracy-Ann;"iStripper Classic";2012-07-20;http://g.isbnrs.com/a1108.zip
a1107;Fireworks;733;Gracy-Ann;"iStripper Classic";2012-07-06;http://g.isbnrs.com/a1107.zip
a1106;"The Boss";733;Gracy-Ann;"iStripper Classic";2012-06-22;http://g.isbnrs.com/a1106.zip
a1105;"Nightie Night";733;Gracy-Ann;"iStripper Classic";2012-05-11;http://g.isbnrs.com/a1105.zip
a1104;"Naughty Cheerleader";733;Gracy-Ann;"iStripper Classic";2012-06-08;http://g.isbnrs.com/a1104.zip
a1103;"Study Partner";732;"Kitty Cat";"iStripper Classic";2012-06-15;http://g.isbnrs.com/a1103.zip
a1102;"Elegant Angel";732;"Kitty Cat";"iStripper Classic";2012-06-01;http://g.isbnrs.com/a1102.zip
a1101;"Sexy Cowgirl";732;"Kitty Cat";"iStripper Classic";2012-05-04;http://g.isbnrs.com/a1101.zip
a1100;"Nylon Lover";732;"Kitty Cat";"iStripper Classic";2012-07-13;http://g.isbnrs.com/a1100.zip
a1099;"Jungle Fever";732;"Kitty Cat";"iStripper Classic";2012-05-18;http://g.isbnrs.com/a1099.zip
a1098;"Jungle Diva";732;"Kitty Cat";"iStripper Classic";2012-06-29;http://g.isbnrs.com/a1098.zip
a1097;"Old Fashioned";716;Rebeka;"iStripper Classic";2012-06-29;http://g.isbnrs.com/a1097.zip
a1096;"Vixen In Red";716;Rebeka;"iStripper Classic";2012-05-04;http://g.isbnrs.com/a1096.zip
a1095;"Modern French Maid";716;Rebeka;"iStripper Classic";2012-04-20;http://g.isbnrs.com/a1095.zip
a1094;"Ready to Salsa";716;Rebeka;"iStripper Classic";2012-05-18;http://g.isbnrs.com/a1094.zip
a1093;"Wide Open";716;Rebeka;"iStripper Classic";2012-06-15;http://g.isbnrs.com/a1093.zip
a1092;"Naughty Carwash";716;Rebeka;"iStripper Classic";2012-06-01;http://g.isbnrs.com/a1092.zip
a1091;"Art Of Seduction";236;Kari;"iStripper Classic";2012-05-25;http://g.isbnrs.com/a1091.zip
a1090;"Silk Nightie Fun";236;Kari;"iStripper Classic";2012-04-27;http://g.isbnrs.com/a1090.zip
a1089;Greaser;236;Kari;"iStripper Classic";2012-06-22;http://g.isbnrs.com/a1089.zip
a1088;"Ready To Take You";236;Kari;"iStripper Classic";2012-06-08;http://g.isbnrs.com/a1088.zip
a1087;"Night On The Town";236;Kari;"iStripper Classic";2012-05-11;http://g.isbnrs.com/a1087.zip
a1086;"Angel In White";236;Kari;"iStripper Classic";2012-04-13;http://g.isbnrs.com/a1086.zip
a1085;"So Right";699;Eileen;"iStripper Classic";2012-04-27;http://g.isbnrs.com/a1085.zip
a1084;"Sexy Suspenders";699;Eileen;"iStripper Classic";2012-06-08;http://g.isbnrs.com/a1084.zip
a1083;"Leather and Lace";699;Eileen;"iStripper Classic";2012-05-11;http://g.isbnrs.com/a1083.zip
a1082;"Ready To Play";699;Eileen;"iStripper Classic";2012-04-13;http://g.isbnrs.com/a1082.zip
a1081;"Ready To Charleston";699;Eileen;"iStripper Classic";2012-03-30;http://g.isbnrs.com/a1081.zip
a1080;"Too Cool";699;Eileen;"iStripper Classic";2012-06-15;http://g.isbnrs.com/a1080.zip
a1079;"Summer Fling";698;"Nataly Von";"iStripper Classic";2012-06-01;http://g.isbnrs.com/a1079.zip
a1078;"Little Black Dress";698;"Nataly Von";"iStripper Classic";2012-05-18;http://g.isbnrs.com/a1078.zip
a1077;"Sexy Stilettos";698;"Nataly Von";"iStripper Classic";2012-05-11;http://g.isbnrs.com/a1077.zip
a1076;"Sexy Surprise";698;"Nataly Von";"iStripper Classic";2012-04-13;http://g.isbnrs.com/a1076.zip
a1075;"Regular Chick";698;"Nataly Von";"iStripper Classic";2012-03-30;http://g.isbnrs.com/a1075.zip
a1074;Elegant;698;"Nataly Von";"iStripper Classic";2012-04-27;http://g.isbnrs.com/a1074.zip
a1073;"Tuff Gal";339;"Eve Angel";"iStripper ";2012-05-25;http://g.isbnrs.com/a1073.zip
a1072;"Pearl Necklace";339;"Eve Angel";"iStripper ";2012-03-23;http://g.isbnrs.com/a1072.zip
a1071;"White night";339;"Eve Angel";"iStripper ";2012-03-09;http://g.isbnrs.com/a1071.zip
a1070;"Looking Fly";339;"Eve Angel";"iStripper ";2012-04-20;http://g.isbnrs.com/a1070.zip
a1069;"Feeling Feisty";339;"Eve Angel";"iStripper ";2012-04-06;http://g.isbnrs.com/a1069.zip
a1068;"Summer Sexy";339;"Eve Angel";"iStripper ";2012-05-04;http://g.isbnrs.com/a1068.zip
a1067;"Total Control";640;"Isabella Clark";"iStripper Classic";2012-03-02;http://g.isbnrs.com/a1067.zip
a1066;"Ice Tease";640;"Isabella Clark";"iStripper Classic";2012-03-30;http://g.isbnrs.com/a1066.zip
a1065;"Conservative Cutie";640;"Isabella Clark";"iStripper Classic";2012-03-16;http://g.isbnrs.com/a1065.zip
a1064;"Trophy Wife";640;"Isabella Clark";"iStripper Classic";2012-05-04;http://g.isbnrs.com/a1064.zip
a1063;"On The Prowl";640;"Isabella Clark";"iStripper Classic";2012-04-20;http://g.isbnrs.com/a1063.zip
a1062;Shivers;639;"Alice Saint";"iStripper Classic";2012-04-27;http://g.isbnrs.com/a1062.zip
a1061;Spotlights;639;"Alice Saint";"iStripper Classic";2012-03-09;http://g.isbnrs.com/a1061.zip
a1060;"Blonde Passion";639;"Alice Saint";"iStripper Classic";2012-04-13;http://g.isbnrs.com/a1060.zip
a1059;"Fresh Graduate";639;"Alice Saint";"iStripper Classic";2012-03-23;http://g.isbnrs.com/a1059.zip
a1058;"Doll Face";639;"Alice Saint";"iStripper Classic";2012-02-17;http://g.isbnrs.com/a1058.zip
a1057;"Home Team Babe";639;"Alice Saint";"iStripper Classic";2012-03-30;http://g.isbnrs.com/a1057.zip
a1056;"Upskirt Sweetheart";636;"Tess Lyndon";"iStripper Classic";2012-04-27;http://g.isbnrs.com/a1056.zip
a1055;"Always Wet";636;"Tess Lyndon";"iStripper Classic";2012-03-23;http://g.isbnrs.com/a1055.zip
a1054;"Someone's Girlfriend";636;"Tess Lyndon";"iStripper Classic";2012-03-02;http://g.isbnrs.com/a1054.zip
a1053;"Good Vibrations";636;"Tess Lyndon";"iStripper Classic";2012-02-10;http://g.isbnrs.com/a1053.zip
a1052;"Weekend Romance";636;"Tess Lyndon";"iStripper Classic";2012-04-06;http://g.isbnrs.com/a1052.zip
a1051;"All The Frills";632;"Lauren Crist";"iStripper Classic";2012-03-16;http://g.isbnrs.com/a1051.zip
a1050;Kickstarter;632;"Lauren Crist";"iStripper Classic";2012-03-02;http://g.isbnrs.com/a1050.zip
a1049;"Faerie Nymph";632;"Lauren Crist";"iStripper Classic";2012-02-17;http://g.isbnrs.com/a1049.zip
a1048;"Erotic Assassin";632;"Lauren Crist";"iStripper Classic";2012-02-03;http://g.isbnrs.com/a1048.zip
a1047;"Sexy Christmas";632;"Lauren Crist";"iStripper Classic";2011-12-13;http://g.isbnrs.com/a1047.zip
a1046;"Art Student";632;"Lauren Crist";"iStripper Classic";2012-03-30;http://g.isbnrs.com/a1046.zip
a1045;"Latex Lover";624;"Katia de Lys";"iStripper Classic";2012-03-09;http://g.isbnrs.com/a1045.zip
a1044;"Hot Chocolate";624;"Katia de Lys";"iStripper Classic";2012-01-13;http://g.isbnrs.com/a1044.zip
a1043;"Chocolate Diva";624;"Katia de Lys";"iStripper Classic";2012-02-24;http://g.isbnrs.com/a1043.zip
a1042;"Titilating girl";624;"Katia de Lys";"iStripper Classic";2012-02-03;http://g.isbnrs.com/a1042.zip
a1041;"Booty Call";624;"Katia de Lys";"iStripper Classic";2012-04-06;http://g.isbnrs.com/a1041.zip
a1040;"Skin Tight";624;"Katia de Lys";"iStripper Classic";2012-03-23;http://g.isbnrs.com/a1040.zip
a1039;"Pornstar Duo";598;"Eve Angel & Monica Sweet";"iStripper Classic";2012-02-03;http://g.isbnrs.com/a1039.zip
a1038;"Connect The Dots";339;"Eve Angel";"iStripper Classic";2012-01-20;http://g.isbnrs.com/a1038.zip
a1037;"Body language";597;"Anna Tatu";"iStripper ";2012-02-24;http://g.isbnrs.com/a1037.zip
a1036;"Shining Star";597;"Anna Tatu";"iStripper ";2012-03-02;http://g.isbnrs.com/a1036.zip
a1035;"Prom night";597;"Anna Tatu";"iStripper ";2012-03-16;http://g.isbnrs.com/a1035.zip
a1034;UnZipppp;597;"Anna Tatu";"iStripper ";2012-02-10;http://g.isbnrs.com/a1034.zip
a1033;"Peekaboo Skirt";597;"Anna Tatu";"iStripper ";2012-01-13;http://g.isbnrs.com/a1033.zip
a1032;"Girl Next Door";597;"Anna Tatu";"iStripper ";2012-01-27;http://g.isbnrs.com/a1032.zip
a1031;"Sex Ahoy!";582;Mona;"iStripper Classic";2012-01-20;http://g.isbnrs.com/a1031.zip
a1030;Bordello;582;Mona;"iStripper Classic";2012-01-06;http://g.isbnrs.com/a1030.zip
a1029;"Sassy Starlet";582;Mona;"iStripper Classic";2012-03-09;http://g.isbnrs.com/a1029.zip
a1028;Paparazzi;582;Mona;"iStripper Classic";2012-02-10;http://g.isbnrs.com/a1028.zip
a1027;"Silent Kisses";582;Mona;"iStripper Classic";2011-12-23;http://g.isbnrs.com/a1027.zip
a1026;"Denim Dream";582;Mona;"iStripper Classic";2012-02-24;http://g.isbnrs.com/a1026.zip
a1025;"Pink Nylons";560;Anna;"iStripper Classic";2011-12-02;http://g.isbnrs.com/a1025.zip
a1024;Aristocrat;560;Anna;"iStripper Classic";2011-12-30;http://g.isbnrs.com/a1024.zip
a1023;"Flower Petals";560;Anna;"iStripper Classic";2012-01-13;http://g.isbnrs.com/a1023.zip
a1022;"The Game";300;"Angelica Kitten";"iStripper Classic";2012-01-06;http://g.isbnrs.com/a1022.zip
a1021;"Full Frills";300;"Angelica Kitten";"iStripper Classic";2011-12-16;http://g.isbnrs.com/a1021.zip
a1020;"Outside The Lines";300;"Angelica Kitten";"iStripper Classic";2012-01-20;http://g.isbnrs.com/a1020.zip
a1019;"All The Way";555;Marjana;"iStripper Classic";2012-01-27;http://g.isbnrs.com/a1019.zip
a1018;Bustilicious;555;Marjana;"iStripper Classic";2012-02-24;http://g.isbnrs.com/a1018.zip
a1017;"Dangerous Curves";555;Marjana;"iStripper Classic";2011-11-25;http://g.isbnrs.com/a1017.zip
a1016;"Black Velvet";555;Marjana;"iStripper Classic";2012-02-03;http://g.isbnrs.com/a1016.zip
a1015;"The Other Woman";555;Marjana;"iStripper Classic";2012-01-06;http://g.isbnrs.com/a1015.zip
a1014;Tasty;555;Marjana;"iStripper Classic";2011-12-16;http://g.isbnrs.com/a1014.zip
a1013;"Pink Licorice";554;"Victoria Blaze";"iStripper Classic";2011-12-09;http://g.isbnrs.com/a1013.zip
a1012;"Native American";554;"Victoria Blaze";"iStripper Classic";2012-02-17;http://g.isbnrs.com/a1012.zip
a1011;"Power Player";554;"Victoria Blaze";"iStripper Classic";2011-11-18;http://g.isbnrs.com/a1011.zip
a1010;"Slippery When Wet";554;"Victoria Blaze";"iStripper Classic";2012-01-20;http://g.isbnrs.com/a1010.zip
a1009;"Easy Access";554;"Victoria Blaze";"iStripper Classic";2011-12-30;http://g.isbnrs.com/a1009.zip
a1008;"Waiting For You";554;"Victoria Blaze";"iStripper Classic";2012-02-03;http://g.isbnrs.com/a1008.zip
a1007;"Emergency Rescue";553;"Sweet Cat";"iStripper Classic";2011-12-23;http://g.isbnrs.com/a1007.zip
a1006;"Red Lining";553;"Sweet Cat";"iStripper Classic";2012-01-13;http://g.isbnrs.com/a1006.zip
a1005;"French Lace";553;"Sweet Cat";"iStripper Classic";2011-11-10;http://g.isbnrs.com/a1005.zip
a1004;Succubus;553;"Sweet Cat";"iStripper Classic";2012-02-10;http://g.isbnrs.com/a1004.zip
a1003;Curtsey;553;"Sweet Cat";"iStripper Classic";2011-12-02;http://g.isbnrs.com/a1003.zip
a1002;Prissy;553;"Sweet Cat";"iStripper Classic";2012-01-27;http://g.isbnrs.com/a1002.zip
a1001;"First Class";258;"Tina Kay";"iStripper Classic";2011-12-16;http://g.isbnrs.com/a1001.zip
a1000;"Personal Assistant";258;"Tina Kay";"iStripper Classic";2011-11-25;http://g.isbnrs.com/a1000.zip
a0999;Vamp;258;"Tina Kay";"iStripper Classic";2011-11-04;http://g.isbnrs.com/a0999.zip
a0998;"Bella The Bold";544;Bella;"iStripper Classic";2011-11-25;http://g.isbnrs.com/a0998.zip
a0997;"Sweet Kisses";544;Bella;"iStripper Classic";2011-10-28;http://g.isbnrs.com/a0997.zip
a0996;"Pretty In Pink";544;Bella;"iStripper Classic";2011-11-10;http://g.isbnrs.com/a0996.zip
a0995;"Cocktail Girl";88;"Mia Hilton";"iStripper Classic";2011-10-21;http://g.isbnrs.com/a0995.zip
a0994;Vertigo;88;"Mia Hilton";"iStripper Classic";2011-11-04;http://g.isbnrs.com/a0994.zip
a0993;"Plaid Princess";88;"Mia Hilton";"iStripper Classic";2011-11-18;http://g.isbnrs.com/a0993.zip
a0992;Halftime;533;"Jasmine Arabia";"iStripper Classic";2011-12-30;http://g.isbnrs.com/a0992.zip
a0991;"Red Sun";533;"Jasmine Arabia";"iStripper Classic";2011-11-18;http://g.isbnrs.com/a0991.zip
a0990;"Star Player";533;"Jasmine Arabia";"iStripper Classic";2011-12-09;http://g.isbnrs.com/a0990.zip
a0989;"Stacked And Packed";503;"Carmen Croft";"iStripper Classic";2011-12-23;http://g.isbnrs.com/a0989.zip
a0988;"See For Yourself";503;"Carmen Croft";"iStripper Classic";2011-12-09;http://g.isbnrs.com/a0988.zip
a0987;Lickable;503;"Carmen Croft";"iStripper Classic";2011-10-14;http://g.isbnrs.com/a0987.zip
a0986;"Lazy Weekend";503;"Carmen Croft";"iStripper Classic";2012-01-06;http://g.isbnrs.com/a0986.zip
a0985;"Gentle Breeze";503;"Carmen Croft";"iStripper Classic";2011-11-10;http://g.isbnrs.com/a0985.zip
a0984;"Ray of Light";503;"Carmen Croft";"iStripper Classic";2011-10-28;http://g.isbnrs.com/a0984.zip
a0983;"Dance Club Diva";543;Sarka;"iStripper Classic";2011-11-10;http://g.isbnrs.com/a0983.zip
a0982;"Shy Sweetheart";543;Sarka;"iStripper Classic";2011-10-07;http://g.isbnrs.com/a0982.zip
a0981;"Bikini Blast";543;Sarka;"iStripper Classic";2011-10-21;http://g.isbnrs.com/a0981.zip
a0980;Ghost;543;Sarka;"iStripper Classic";2011-12-02;http://g.isbnrs.com/a0980.zip
a0979;Express;543;Sarka;"iStripper Classic";2011-12-16;http://g.isbnrs.com/a0979.zip
a0978;"Skate Girl";543;Sarka;"iStripper Classic";2011-12-30;http://g.isbnrs.com/a0978.zip
a0977;Airbags;534;Sofia;"iStripper Classic";2011-12-23;http://g.isbnrs.com/a0977.zip
a0976;"Wonder boobs";534;Sofia;"iStripper Classic";2011-11-04;http://g.isbnrs.com/a0976.zip
a0975;"Melon Season";534;Sofia;"iStripper Classic";2011-10-07;http://g.isbnrs.com/a0975.zip
a0974;"Black sofa";534;Sofia;"iStripper Classic";2011-10-21;http://g.isbnrs.com/a0974.zip
a0973;"Gust of wind";534;Sofia;"iStripper Classic";2011-11-25;http://g.isbnrs.com/a0973.zip
a0972;"Natural things";534;Sofia;"iStripper Classic";2011-12-09;http://g.isbnrs.com/a0972.zip
a0971;"Candlelight dinner";393;Antonia;"iStripper Classic";2011-12-02;http://g.isbnrs.com/a0971.zip
a0970;"Warm winter";393;Antonia;"iStripper ";2011-11-04;http://g.isbnrs.com/a0970.zip
a0969;"Third wish";393;Antonia;"iStripper ";2011-10-14;http://g.isbnrs.com/a0969.zip
a0968;"Wonderful meal";393;Antonia;"iStripper ";2011-12-09;http://g.isbnrs.com/a0968.zip
a0967;"Redondo beach";393;Antonia;"iStripper ";2011-09-30;http://g.isbnrs.com/a0967.zip
a0966;"Summer street";393;Antonia;"iStripper ";2011-11-18;http://g.isbnrs.com/a0966.zip
a0965;"Moroccan nights";533;"Jasmine Arabia";"iStripper Classic";2011-09-23;http://g.isbnrs.com/a0965.zip
a0964;"Oriental palace";533;"Jasmine Arabia";"iStripper Classic";2011-10-28;http://g.isbnrs.com/a0964.zip
a0963;Casablanca;533;"Jasmine Arabia";"iStripper Classic";2011-10-14;http://g.isbnrs.com/a0963.zip
a0962;"Luxury room";210;Kami;"iStripper Classic";2011-10-21;http://g.isbnrs.com/a0962.zip
a0961;"Spanish evening";210;Kami;"iStripper Classic";2011-09-30;http://g.isbnrs.com/a0961.zip
a0960;"California sun";210;Kami;"iStripper Classic";2011-09-16;http://g.isbnrs.com/a0960.zip
a0959;"Cherry liqueur";502;Sherry;"iStripper Classic";2011-09-30;http://g.isbnrs.com/a0959.zip
a0958;"Brunch cruise";502;Sherry;"iStripper Classic";2011-09-02;http://g.isbnrs.com/a0958.zip
a0957;"Sensual evening";293;"Sandra Shine";"iStripper Classic";2011-10-28;http://g.isbnrs.com/a0957.zip
a0956;"In the air";293;"Sandra Shine";"iStripper Classic";2011-11-10;http://g.isbnrs.com/a0956.zip
a0955;"Juicy story";293;"Sandra Shine";"iStripper Classic";2011-09-30;http://g.isbnrs.com/a0955.zip
a0954;"Shining sun";293;"Sandra Shine";"iStripper Classic";2011-09-09;http://g.isbnrs.com/a0954.zip
a0953;"Bohemian life";293;"Sandra Shine";"iStripper ";2011-08-19;http://g.isbnrs.com/a0953.zip
a0952;"Crystal water";293;"Sandra Shine";"iStripper Classic";2011-10-14;http://g.isbnrs.com/a0952.zip
a0951;Reserved;452;Tiffany;"iStripper Classic";2011-09-02;http://g.isbnrs.com/a0951.zip
a0950;"Juicy apricots";452;Tiffany;"iStripper Classic";2011-08-12;http://g.isbnrs.com/a0950.zip
a0949;"Sunny week-end";452;Tiffany;"iStripper Classic";2011-09-23;http://g.isbnrs.com/a0949.zip
a0948;"Night in Vienna";500;"Linda Godeva";"iStripper Classic";2011-07-29;http://g.isbnrs.com/a0948.zip
a0947;"Party time";500;"Linda Godeva";"iStripper Classic";2011-09-16;http://g.isbnrs.com/a0947.zip
a0946;"Blazing red";500;"Linda Godeva";"iStripper Classic";2011-08-12;http://g.isbnrs.com/a0946.zip
a0945;"Big love";476;Nikita;"iStripper Classic";2011-10-14;http://g.isbnrs.com/a0945.zip
a0944;Raspberry;476;Nikita;"iStripper Classic";2011-07-22;http://g.isbnrs.com/a0944.zip
a0943;"Peppermint tea";476;Nikita;"iStripper ";2011-09-23;http://g.isbnrs.com/a0943.zip
a0942;"Little kitten";476;Nikita;"iStripper ";2011-09-09;http://g.isbnrs.com/a0942.zip
a0941;"Orange candy";476;Nikita;"iStripper Classic";2011-08-26;http://g.isbnrs.com/a0941.zip
a0940;"Private pool";476;Nikita;"iStripper Classic";2011-08-12;http://g.isbnrs.com/a0940.zip
a0939;"Graceful girl";475;Rita;"iStripper Classic";2011-09-16;http://g.isbnrs.com/a0939.zip
a0938;"Fancy night";475;Rita;"iStripper ";2011-08-26;http://g.isbnrs.com/a0938.zip
a0936;"Summer break";475;Rita;"iStripper Classic";2011-08-05;http://g.isbnrs.com/a0936.zip
a0935;"Red zone";489;"Emma Pearl";"iStripper Classic";2011-08-19;http://g.isbnrs.com/a0935.zip
a0934;Leopard;489;"Emma Pearl";"iStripper Classic";2011-10-07;http://g.isbnrs.com/a0934.zip
a0933;"VIP pass";489;"Emma Pearl";"iStripper Classic";2011-09-02;http://g.isbnrs.com/a0933.zip
a0932;"Tender moment";489;"Emma Pearl";"iStripper Classic";2011-07-29;http://g.isbnrs.com/a0932.zip
a0931;"Quiet afternoon";489;"Emma Pearl";"iStripper Classic";2011-09-16;http://g.isbnrs.com/a0931.zip
a0930;"Feline beauty";454;Alyssia;"iStripper Classic";2011-09-09;http://g.isbnrs.com/a0930.zip
a0929;"Zebra club";454;Alyssia;"iStripper Classic";2011-07-15;http://g.isbnrs.com/a0929.zip
a0928;"Game of death";454;Alyssia;"iStripper Classic";2011-08-19;http://g.isbnrs.com/a0928.zip
a0927;"Fancy footwork";454;Alyssia;"iStripper Classic";2011-09-23;http://g.isbnrs.com/a0927.zip
a0926;"Venice beach";454;Alyssia;"iStripper Classic";2011-07-29;http://g.isbnrs.com/a0926.zip
a0925;"Private investigation";453;"Natalie Mendes";"iStripper Classic";2011-09-16;http://g.isbnrs.com/a0925.zip
a0924;Cherryland;453;"Natalie Mendes";"iStripper ";2011-08-05;http://g.isbnrs.com/a0924.zip
a0923;"Morello cherry";453;"Natalie Mendes";"iStripper Classic";2011-09-02;http://g.isbnrs.com/a0923.zip
a0922;"VIP suite";453;"Natalie Mendes";"iStripper Classic";2011-07-15;http://g.isbnrs.com/a0922.zip
a0921;"College girl";453;"Natalie Mendes";"iStripper Classic";2011-07-01;http://g.isbnrs.com/a0921.zip
a0920;"Sex academy";453;"Natalie Mendes";"iStripper Classic";2011-08-19;http://g.isbnrs.com/a0920.zip
a0919;"Dream experience";455;"Aleska Diamond";"iStripper ";2011-08-19;http://g.isbnrs.com/a0919.zip
